Customer_id,Terminal DateTime,TranType,Term  Seq.,Response,Issuer,amount_requested,amount_dispensed,fee_requested,fee_charged
9162425748509474990,01/03/21 18:29:55,INQ,1632,Approved,WAE,0,0,0,0
9162425748509474990,01/03/21 18:30:51,W/D,1633,Approved,WAE,40,40,3,3
48885761957300177,01/03/21 19:48:17,INQ,1634,Approved,PLS,0,0,0,0
48885761957300177,01/03/21 19:49:16,W/D,1635,INCORREC,PLS,100,0,0,0
48885761957300177,01/03/21 19:50:11,W/D,1636,EMV,PLS,100,100,3,3
4046660026840697421,01/03/21 21:05:18,INQ,1637,Approved,EXC,0,0,0,0
1240849268605498205,01/03/21 21:06:33,INQ,1638,Approved,MS0,0,0,0,0
1240849268605498205,01/03/21 21:07:32,W/D,1639,EMV,MS0,40,40,3,3
826028039275299919,01/04/21 01:35:43,W/D,1640,EMV,PUL,120,120,3,3
7440246499484235767,01/04/21 03:37:26,W/D,1641,EMV,PUL,200,200,3,3
826028039275299919,01/04/21 04:00:01,W/D,1642,EMV,PUL,200,200,3,3
826028039275299919,01/04/21 04:01:00,W/D,1643,EMV,PUL,40,40,3,3
786608888219081357,01/04/21 04:17:36,W/D,1644,EMV,MS0,80,80,3,3
3617705962654528737,01/04/21 15:24:01,STL,,Approved,,0,0,0,0
5690331985515365533,01/04/21 16:16:52,INQ,1645,Approved,PUL,0,0,0,0
3781374233943336904,01/04/21 17:47:59,W/D,1646,INCORREC,PUL,100,0,0,0
3781374233943336904,01/04/21 17:48:37,W/D,1647,EMV,PUL,100,100,3,3
2563300560319164955,01/04/21 22:57:26,INQ,1648,Approved,PUL,0,0,0,0
2563300560319164955,01/04/21 22:58:16,W/D,1649,NSF,PUL,200,0,0,0
7552498784751793592,01/04/21 23:00:17,W/D,1650,EMV,PLS,100,100,3,3
6580692145055970100,01/05/21 01:32:59,W/D,1651,EMV,PLS,20,20,3,3
397308082583390122,01/05/21 08:52:58,W/D,1652,Approved,NYC,100,100,3,3
8120477730784561281,01/05/21 22:03:22,W/D,1653,EMV,MS0,100,100,3,3
4169105468910814626,01/06/21 06:38:11,INQ,1654,Approved,MS0,0,0,0,0
4945257824698103974,01/06/21 16:38:59,W/D,1655,EMV,PUL,200,200,3,3
7440246499484235767,01/06/21 17:46:33,W/D,1656,EMV,PUL,60,60,3,3
8120477730784561281,01/06/21 21:59:19,W/D,1657,EMV,MS0,20,20,3,3
6464777056282954490,01/07/21 00:17:54,W/D,1658,NSF,PUL,40,0,0,0
8120477730784561281,01/07/21 02:08:28,W/D,1659,EMV,MS0,100,100,3,3
8120477730784561281,01/07/21 05:03:07,W/D,1660,EMV,MS0,20,20,3,3
54504743911717782,01/07/21 08:33:24,INQ,1661,Approved,WAE,0,0,0,0
54504743911717782,01/07/21 08:34:05,W/D,1662,Approved,WAE,100,100,3,3
54504743911717782,01/07/21 08:38:44,W/D,1663,Approved,WAE,40,40,3,3
54504743911717782,01/07/21 12:45:28,W/D,1664,Approved,WAE,200,200,3,3
2183744640601740186,01/07/21 13:24:20,W/D,1665,Approved,PUL,200,200,3,3
1307915653315666559,01/07/21 13:34:24,W/D,1666,EMV,PUL,100,100,3,3
8120477730784561281,01/07/21 19:06:12,W/D,1667,EMV,MS0,60,60,3,3
5572947374003363186,01/07/21 20:12:23,W/D,1668,EMV,CI0,100,100,3,3
786608888219081357,01/08/21 11:27:24,INQ,1669,Approved,MS0,0,0,0,0
786608888219081357,01/08/21 11:29:20,W/D,1670,NSF,MS0,200,0,0,0
635770908397472131,01/08/21 20:50:08,W/D,1671,EMV,PUL,100,100,3,3
3866013587138338237,01/09/21 01:16:04,INQ,1672,Approved,PLS,0,0,0,0
3866013587138338237,01/09/21 01:31:13,W/D,1673,Approved,PLS,80,80,3,3
675549229448692191,01/09/21 06:09:35,W/D,1674,EMV,MS0,200,200,3,3
4046660026840697421,01/09/21 13:43:55,INQ,1675,Approved,EXC,0,0,0,0
4046660026840697421,01/09/21 13:45:25,W/D,1676,EMV,EXC,200,200,3,3
4046660026840697421,01/09/21 13:47:02,W/D,1677,NSF,EXC,60,0,0,0
4046660026840697421,01/09/21 13:47:55,INQ,1678,Approved,EXC,0,0,0,0
2906135477490095997,01/10/21 11:51:12,W/D,1679,INCORREC,CI0,100,0,0,0
6322285398521681156,01/10/21 11:53:02,W/D,1680,EMV,CI0,100,100,3,3
775393111391451513,01/10/21 23:33:51,W/D,1681,EMV,STR,40,40,3,3
4496349581392195683,01/11/21 02:46:58,INQ,1682,Approved,PUL,0,0,0,0
675549229448692191,01/11/21 07:44:25,W/D,1683,EMV,MS0,200,200,3,3
8862556643301199132,01/11/21 23:03:24,INQ,1684,Approved,PUL,0,0,0,0
8862556643301199132,01/11/21 23:04:01,W/D,1685,UNKNOWN,PUL,80,0,0,0
8862556643301199132,01/11/21 23:04:34,INQ,1686,Approved,PUL,0,0,0,0
1418936947926468375,01/11/21 23:05:40,W/D,1687,NO CHK A,AFR,200,0,0,0
7140717133446156579,01/12/21 13:26:03,W/D,1688,INCORREC,MS0,160,0,0,0
7140717133446156579,01/12/21 13:28:55,W/D,1689,EMV,MS0,160,160,3,3
1436022832453677282,01/13/21 00:03:15,W/D,1690,EMV,MS0,200,200,3,3
1436022832453677282,01/13/21 00:04:17,W/D,1691,EMV,MS0,200,200,3,3
1436022832453677282,01/13/21 00:05:11,W/D,1692,EMV,MS0,200,200,3,3
1436022832453677282,01/13/21 00:06:12,W/D,1693,EMV,MS0,200,200,3,3
1436022832453677282,01/13/21 00:07:04,W/D,1694,EMV,MS0,60,60,3,3
1891175730100532516,01/13/21 06:33:42,INQ,1695,Approved,PLS,0,0,0,0
1891175730100532516,01/13/21 06:34:42,W/D,1696,EMV,PLS,200,200,3,3
6338287493228069881,01/13/21 06:55:51,W/D,1697,EMV,SNE,180,180,3,3
1151613909553500769,01/13/21 13:36:23,INQ,1698,Approved,SNE,0,0,0,0
6338287493228069881,01/13/21 13:57:03,W/D,1699,EMV,SNE,200,200,3,3
3630007521376373855,01/13/21 15:02:03,W/D,1700,EMV,STR,100,100,3,3
2365205790927060358,01/13/21 19:44:41,W/D,1701,Approved,MS0,80,80,3,3
3278748657010497640,01/14/21 02:53:18,W/D,1702,EMV,PLS,40,40,3,3
6249821154484832026,01/14/21 10:03:00,W/D,1703,Approved,PUL,200,200,3,3
6249821154484832026,01/14/21 10:03:54,W/D,1704,Approved,PUL,200,200,3,3
8940256540121256334,01/15/21 13:57:42,W/D,1705,EMV,CI0,200,200,3,3
1396598825920474221,01/15/21 15:31:02,INQ,1706,INCORREC,PLS,0,0,0,0
1396598825920474221,01/15/21 15:32:23,W/D,1707,UNKNOWN,PLS,40,0,0,0
9036207195268539592,01/15/21 15:34:08,W/D,1708,Approved,PLS,40,40,3,3
3617705962654528737,01/15/21 18:18:41,STL,,Approved,,0,0,0,0
1418936947926468375,01/15/21 20:33:46,W/D,1709,NO CHK A,AFR,200,0,0,0
1418936947926468375,01/15/21 20:34:37,W/D,1710,DO NOT H,AFR,100,0,0,0
8507833728175650915,01/15/21 21:06:33,INQ,1711,UNKNOWN,STR,0,0,0,0
8507833728175650915,01/15/21 21:07:23,INQ,1712,UNKNOWN,STR,0,0,0,0
8507833728175650915,01/15/21 21:08:14,W/D,1713,UNKNOWN,STR,80,0,0,0
5484448052232583552,01/16/21 11:20:46,W/D,1714,EMV,PLS,200,200,3,3
3089077022286451620,01/16/21 13:40:44,W/D,1715,Approved,PUL,160,160,3,3
1594323046269589376,01/16/21 14:59:20,INQ,1716,Approved,MS0,0,0,0,0
6280611592046527987,01/16/21 15:05:23,INQ,1717,Approved,MS0,0,0,0,0
5194156355211722673,01/16/21 18:53:06,W/D,1718,EMV,NYC,100,100,3,3
4690406428543881801,01/16/21 20:05:14,W/D,1719,Approved,PLS,200,200,3,3
454177927047122014,01/17/21 13:35:56,W/D,1720,EMV,PLS,100,100,3,3
4690406428543881801,01/17/21 13:39:11,INQ,1721,INCORREC,PLS,0,0,0,0
1124466747624390777,01/17/21 19:35:12,W/D,1722,Approved,PLS,200,200,3,3
1124466747624390777,01/17/21 19:35:59,INQ,1723,Approved,PLS,0,0,0,0
1124466747624390777,01/17/21 19:37:56,W/D,1724,Approved,PLS,200,200,3,3
1124466747624390777,01/17/21 19:39:02,W/D,1725,Approved,PLS,200,200,3,3
1124466747624390777,01/17/21 19:39:53,W/D,1726,Approved,PLS,200,200,3,3
4690406428543881801,01/18/21 09:45:12,W/D,1727,INCORREC,PLS,100,0,0,0
9004260596727647815,01/18/21 11:52:22,W/D,1728,Approved,MS0,40,40,3,3
56771459904260117,01/18/21 13:37:07,W/D,1729,EMV,PLS,100,100,3,3
8114005742916126596,01/18/21 14:48:04,W/D,1730,Approved,PLS,100,100,3,3
8114005742916126596,01/18/21 14:48:54,W/D,1731,Approved,PLS,100,100,3,3
8114005742916126596,01/19/21 11:24:06,W/D,1732,Approved,PLS,100,100,3,3
4690406428543881801,01/19/21 15:09:25,W/D,1733,INVAL CA,PLS,20,0,0,0
4690406428543881801,01/19/21 15:10:21,W/D,1734,INVAL CA,PLS,20,0,0,0
6055669316291313182,01/19/21 19:24:41,W/D,1735,EMV,PUL,100,100,3,3
6790373968810949479,01/21/21 03:11:11,INQ,1738,Approved,SNE,0,0,0,0
4156227183146568491,01/21/21 15:15:48,W/D,1739,EMV,PUL,200,200,3,3
4183284990147223573,01/21/21 16:20:16,W/D,1740,EMV,PLS,200,200,3,3
7363880674516421111,01/21/21 18:18:18,W/D,1741,Approved,STR,100,100,3,3
4833427683601354227,01/22/21 04:06:04,W/D,1742,Approved,PLS,100,100,3,3
6151147783377518261,01/22/21 07:27:40,W/D,1743,EMV,CI0,160,160,3,3
860322964686849122,01/22/21 11:26:47,INQ,1744,INVAL CA,PLS,0,0,0,0
860322964686849122,01/22/21 11:27:24,INQ,1745,INVAL CA,PLS,0,0,0,0
2170087134616019330,01/22/21 12:32:28,W/D,1746,Approved,PUL,200,200,3,3
8975285628047444301,01/22/21 12:45:11,W/D,1747,EMV,STR,100,100,3,3
6385056137317728325,01/22/21 18:22:03,INQ,1748,Approved,MS0,0,0,0,0
6385056137317728325,01/22/21 18:22:57,INQ,1749,Approved,MS0,0,0,0,0
6151147783377518261,01/22/21 18:33:56,W/D,1750,EMV,CI0,200,200,3,3
6151147783377518261,01/22/21 18:34:44,W/D,1751,EXC WD L,CI0,200,0,0,0
6151147783377518261,01/22/21 18:35:37,W/D,1752,EMV,CI0,100,100,3,3
7315706900205045665,01/22/21 20:02:20,W/D,1753,EMV,PUL,160,160,3,3
5776889467070948453,01/23/21 01:20:02,W/D,1754,EMV,PUL,200,200,3,3
5776889467070948453,01/23/21 01:20:59,W/D,1755,EMV,PUL,80,80,3,3
3866013587138338237,01/23/21 02:43:26,W/D,1756,DO NOT H,PLS,200,0,0,0
3866013587138338237,01/23/21 02:45:48,W/D,1757,DO NOT H,PLS,200,0,0,0
7932280326139793801,01/23/21 17:31:43,W/D,1758,EMV,PLS,60,60,3,3
5185466688160406768,01/24/21 00:03:19,INQ,1759,Approved,MS0,0,0,0,0
5185466688160406768,01/24/21 00:04:14,W/D,1760,EMV,MS0,100,100,3,3
9017810545443153854,01/24/21 12:47:20,INQ,1761,Approved,MS0,0,0,0,0
9017810545443153854,01/24/21 12:48:13,W/D,1762,Approved,MS0,100,100,3,3
4498087937358277093,01/24/21 15:21:44,INQ,1763,UNKNOWN,PUL,0,0,0,0
3149110247633041832,01/24/21 16:57:30,W/D,1764,Fallback,PUL,200,200,3,3
1131719608309112247,01/24/21 21:38:37,W/D,1765,Approved,MS0,100,100,3,3
6385056137317728325,01/25/21 18:30:29,W/D,1766,Approved,MS0,200,200,3,3
6385056137317728325,01/25/21 21:42:49,INQ,1767,Approved,MS0,0,0,0,0
6385056137317728325,01/25/21 21:43:25,W/D,1768,Approved,MS0,200,200,3,3
6790373968810949479,01/25/21 22:10:02,INQ,1769,Approved,SNE,0,0,0,0
7315706900205045665,01/25/21 23:51:56,W/D,1770,NSF,PUL,140,0,0,0
7315706900205045665,01/25/21 23:52:52,INQ,1771,Approved,PUL,0,0,0,0
7315706900205045665,01/25/21 23:54:36,W/D,1772,EMV,PUL,100,100,3,3
6385056137317728325,01/26/21 03:36:27,W/D,1773,Approved,MS0,80,80,3,3
6385056137317728325,01/26/21 16:02:52,W/D,1774,Approved,MS0,200,200,3,3
4498087937358277093,01/26/21 17:37:22,W/D,1775,EMV,PUL,200,200,3,3
9017810545443153854,01/27/21 11:09:50,INQ,1776,Approved,MS0,0,0,0,0
9017810545443153854,01/27/21 11:10:39,W/D,1777,Approved,MS0,200,200,3,3
775393111391451513,01/27/21 11:26:47,W/D,1778,EMV,STR,100,100,3,3
3617705962654528737,01/27/21 14:54:50,STL,,Approved,,0,0,0,0
2838380562721967235,01/27/21 16:20:27,INQ,1779,Approved,MS0,0,0,0,0
2838380562721967235,01/27/21 16:21:52,INQ,1780,Approved,MS0,0,0,0,0
2838380562721967235,01/27/21 18:13:16,W/D,1781,FN UNSUP,NYC,100,0,0,0
2838380562721967235,01/27/21 18:14:04,W/D,1782,NSF,NYC,100,0,0,0
4156227183146568491,01/27/21 18:17:09,W/D,1783,NSF,PUL,60,0,0,0
160650214417948639,01/28/21 01:41:34,INQ,1784,Approved,PLS,0,0,0,0
160650214417948639,01/28/21 01:42:32,W/D,1785,Approved,PLS,200,200,3,3
6249821154484832026,01/28/21 07:35:00,W/D,1786,NSF,PUL,40,0,0,0
7003676125719994291,01/28/21 11:13:37,W/D,1787,EMV,PLS,20,20,3,3
6249821154484832026,01/28/21 12:26:56,W/D,1788,Approved,PUL,40,40,3,3
3782410945651369099,01/28/21 13:07:05,INQ,1789,Approved,MS0,0,0,0,0
3782410945651369099,01/28/21 13:07:50,INQ,1790,Approved,MS0,0,0,0,0
315665911968831636,01/28/21 21:07:43,W/D,1791,Approved,PUL,200,200,3,3
315665911968831636,01/28/21 21:08:28,W/D,1792,Approved,PUL,100,100,3,3
7601844376814250011,01/28/21 22:14:54,W/D,1793,EMV,SNE,40,40,3,3
6385056137317728325,01/29/21 00:31:05,INQ,1794,Approved,MS0,0,0,0,0
6385056137317728325,01/29/21 00:31:36,INQ,1795,Approved,MS0,0,0,0,0
6385056137317728325,01/29/21 00:32:26,W/D,1796,Approved,MS0,200,200,3,3
3198048075106216964,01/29/21 06:53:27,INQ,1797,Approved,PLS,0,0,0,0
5373019291954705079,01/29/21 06:54:18,W/D,1798,INCORREC,PUL,200,0,0,0
5373019291954705079,01/29/21 06:55:02,W/D,1799,Approved,PUL,200,200,3,3
5839938960933133502,01/29/21 11:17:29,W/D,1800,EMV,PLS,40,40,3,3
7601844376814250011,01/29/21 12:59:48,INQ,1801,Approved,SNE,0,0,0,0
7601844376814250011,01/29/21 13:00:42,W/D,1802,EMV,SNE,20,20,3,3
7280460617902964447,01/29/21 14:59:22,INQ,1803,INCORREC,PUL,0,0,0,0
7280460617902964447,01/29/21 15:00:13,INQ,1804,INCORREC,PUL,0,0,0,0
2838380562721967235,01/30/21 09:52:43,INQ,1805,Approved,MS0,0,0,0,0
3519639018046879689,01/30/21 16:16:50,W/D,1806,EMV,PUL,180,180,3,3
8120477730784561281,01/30/21 22:51:05,W/D,1807,NSF,MS0,200,0,0,0
8975285628047444301,01/30/21 23:44:24,W/D,1808,EMV,STR,80,80,3,3
68513653800311707,01/31/21 01:08:15,W/D,1809,EMV,PLS,100,100,3,3
3198048075106216964,01/31/21 02:43:15,W/D,1810,EMV,PLS,40,40,3,3
4156227183146568491,01/31/21 07:33:48,W/D,1811,NSF,PUL,120,0,0,0
4156227183146568491,01/31/21 07:34:26,W/D,1812,NSF,PUL,100,0,0,0
7919578725598406775,01/31/21 10:06:30,W/D,1814,Fallback,PUL,100,100,3,3
8720017799087993325,01/31/21 17:59:38,INQ,1815,Approved,SNE,0,0,0,0
8720017799087993325,01/31/21 18:02:29,W/D,1817,EMV,SNE,100,100,3,3
3786912548702458558,01/31/21 18:45:28,W/D,1818,INCORREC,MS0,20,0,0,0
3786912548702458558,01/31/21 18:46:25,W/D,1819,NSF,MS0,20,0,0,0
1834835573817099167,02/01/21 08:08:41,W/D,1821,EMV,PLS,60,60,3,3
8927084344660724690,02/01/21 10:11:52,W/D,1823,EMV,PUL,200,200,3,3
8927084344660724690,02/01/21 10:17:30,W/D,1824,EMV,PUL,100,100,3,3
7274334582416919093,02/01/21 11:02:40,W/D,1825,EMV,PLS,100,100,3,3
5596493284464386429,02/02/21 13:13:09,W/D,1827,NSF,PLS,140,0,0,0
5596493284464386429,02/02/21 13:17:01,W/D,1828,EMV,PLS,120,120,3,3
3633099447476719961,02/02/21 15:42:26,W/D,1829,Fallback,MS0,100,100,3,3
3633099447476719961,02/02/21 15:46:26,W/D,1830,Fallback,MS0,100,100,3,3
7417219664533244116,02/03/21 01:17:26,W/D,1831,EMV,MS0,100,100,3,3
2946398015702396181,02/03/21 01:32:35,W/D,1832,Approved,PUL,200,200,3,3
2946398015702396181,02/03/21 01:33:33,W/D,1833,Approved,PUL,200,200,3,3
4067499161565440347,02/03/21 11:37:21,W/D,1834,EMV,PLS,160,160,3,3
4028273274442483797,02/03/21 13:10:55,W/D,1835,EMV,MS0,20,20,3,3
6647597985986449164,02/03/21 14:32:14,W/D,1836,EXC WD L,PLS,40,0,0,0
6647597985986449164,02/03/21 14:33:14,W/D,1837,NO CREDT,PLS,40,0,0,0
1034936227988992675,02/03/21 18:54:06,W/D,1838,EMV,PUL,20,20,3,3
8975285628047444301,02/03/21 20:59:03,W/D,1839,EMV,STR,40,40,3,3
4067499161565440347,02/03/21 21:48:25,W/D,1840,EMV,PLS,200,200,3,3
5441869238791264842,02/04/21 00:24:03,INQ,1841,Approved,MS0,0,0,0,0
5441869238791264842,02/04/21 00:25:45,W/D,1842,Approved,MS0,200,200,3,3
5441869238791264842,02/04/21 00:27:30,W/D,1843,Approved,MS0,200,200,3,3
1512123176097065292,02/04/21 02:23:23,W/D,1844,Approved,PLS,60,60,3,3
8084481511091754086,02/04/21 04:13:14,W/D,1845,Approved,MS0,200,200,3,3
8084481511091754086,02/04/21 04:14:11,W/D,1846,Approved,MS0,160,160,3,3
581755734645814299,02/04/21 05:05:36,W/D,1847,Approved,MS0,100,100,3,3
581755734645814299,02/04/21 05:41:20,W/D,1848,Approved,MS0,140,140,3,3
1385295725921402239,02/04/21 09:58:09,W/D,1849,EMV,MS0,100,100,3,3
4028273274442483797,02/04/21 20:09:31,W/D,1850,NSF,MS0,60,0,0,0
4028273274442483797,02/04/21 20:10:34,W/D,1851,EMV,MS0,40,40,3,3
7315706900205045665,02/04/21 21:41:10,W/D,1852,EMV,PUL,120,120,3,3
5441869238791264842,02/04/21 22:36:02,W/D,1853,Approved,MS0,80,80,3,3
286236295016984101,02/04/21 22:57:50,W/D,1854,EMV,SNE,200,200,3,3
613969731294232940,02/04/21 22:59:12,W/D,1855,Approved,SNE,80,80,3,3
1807467169637289250,02/05/21 00:53:28,W/D,1856,Approved,WAE,20,20,3,3
4070611481993900424,02/05/21 08:00:52,W/D,1857,EMV,PLS,200,200,3,3
8939855175874044750,02/05/21 11:17:07,W/D,1858,EMV,PLS,40,40,3,3
3617705962654528737,02/05/21 14:24:33,STL,,Approved,,0,0,0,0
4167967237188774096,02/05/21 14:27:05,INQ,1859,Approved,NYC,0,0,0,0
8939855175874044750,02/05/21 15:31:25,W/D,1860,EMV,PLS,60,60,3,3
2505922281796450347,02/06/21 09:01:19,W/D,1861,EMV,MS0,40,40,3,3
7315706900205045665,02/06/21 12:55:54,W/D,1862,EMV,PUL,40,40,3,3
1385295725921402239,02/06/21 12:58:16,W/D,1863,EMV,MS0,80,80,3,3
8094140518928116965,02/06/21 16:47:36,INQ,1864,INCORREC,PUL,0,0,0,0
8094140518928116965,02/06/21 16:48:40,INQ,1865,INCORREC,PUL,0,0,0,0
8094140518928116965,02/06/21 16:49:26,INQ,1866,Approved,PUL,0,0,0,0
8094140518928116965,02/06/21 16:50:23,W/D,1867,EMV,PUL,100,100,3,3
8094140518928116965,02/06/21 16:52:00,W/D,1868,NSF,PUL,180,0,0,0
8094140518928116965,02/06/21 16:52:55,W/D,1869,EMV,PUL,160,160,3,3
6647597985986449164,02/06/21 17:34:23,W/D,1870,Approved,PLS,40,40,3,3
6647597985986449164,02/06/21 20:15:24,W/D,1871,Approved,PLS,100,100,3,3
8022741257523729779,02/06/21 21:09:35,W/D,1872,EMV,MS0,180,180,3,3
1385295725921402239,02/06/21 21:55:02,INQ,1873,Approved,MS0,0,0,0,0
1549346141210991524,02/06/21 22:40:56,W/D,1874,EMV,PUL,100,100,3,3
2887731159464921427,02/07/21 03:09:39,W/D,1875,EMV,PLS,200,200,3,3
8022741257523729779,02/07/21 13:18:26,W/D,1876,DO NOT H,MS0,40,0,0,0
8022741257523729779,02/07/21 13:18:58,INQ,1877,Approved,MS0,0,0,0,0
8022741257523729779,02/07/21 13:19:31,INQ,1878,Approved,MS0,0,0,0,0
8022741257523729779,02/07/21 13:20:06,W/D,1879,EMV,MS0,20,20,3,3
48885761957300177,02/07/21 14:48:30,W/D,1880,EMV,PLS,60,60,3,3
4509466278807921110,02/07/21 19:14:48,INQ,1881,Approved,MS0,0,0,0,0
4509466278807921110,02/07/21 19:16:33,W/D,1882,EMV,MS0,200,200,3,3
4509466278807921110,02/07/21 19:17:31,W/D,1883,EMV,MS0,180,180,3,3
172073380121317078,02/07/21 19:35:42,W/D,1884,EXC WD L,MS0,160,0,0,0
8120477730784561281,02/07/21 21:38:18,W/D,1885,INVAL CA,MS0,20,0,0,0
8022741257523729779,02/08/21 13:07:17,INQ,1886,Approved,MS0,0,0,0,0
8022741257523729779,02/08/21 13:10:21,W/D,1887,DO NOT H,MS0,120,0,0,0
8022741257523729779,02/08/21 13:11:53,INQ,1888,Approved,MS0,0,0,0,0
1881832341917143467,02/09/21 01:56:56,W/D,1889,NSF,EXC,100,0,0,0
1881832341917143467,02/09/21 01:58:01,W/D,1890,NSF,EXC,80,0,0,0
1881832341917143467,02/09/21 01:58:57,W/D,1891,NSF,EXC,60,0,0,0
6647597985986449164,02/09/21 12:49:01,W/D,1892,Approved,PLS,200,200,3,3
4406287997014131958,02/09/21 22:14:21,W/D,1893,EMV,CI0,200,200,3,3
6189788632378309084,02/09/21 23:16:01,W/D,1894,EMV,PLS,60,60,3,3
6189788632378309084,02/10/21 08:06:47,INQ,1895,Approved,PLS,0,0,0,0
6189788632378309084,02/10/21 08:07:32,W/D,1896,EMV,PLS,40,40,3,3
5596493284464386429,02/10/21 10:09:08,W/D,1897,EMV,PLS,60,60,3,3
5596493284464386429,02/10/21 10:10:51,INQ,1898,INCORREC,PLS,0,0,0,0
905572635188224202,02/10/21 15:05:17,INQ,1899,INCORREC,PUL,0,0,0,0
905572635188224202,02/10/21 15:07:50,INQ,1900,INCORREC,PUL,0,0,0,0
8126421999930897315,02/10/21 17:21:33,W/D,1901,EMV,PLS,120,120,3,3
8022741257523729779,02/10/21 17:40:37,W/D,1902,EMV,MS0,100,100,3,3
7285425575117422821,02/10/21 18:56:47,INQ,1903,Approved,SNE,0,0,0,0
5596493284464386429,02/10/21 22:09:35,W/D,1904,NSF,PLS,40,0,0,0
4584110776780669748,02/11/21 02:01:57,W/D,1905,INCORREC,PLS,100,0,0,0
4584110776780669748,02/11/21 02:02:47,W/D,1906,EMV,PLS,100,100,3,3
8094140518928116965,02/11/21 06:46:41,INQ,1907,Approved,PUL,0,0,0,0
5373019291954705079,02/11/21 19:53:41,W/D,1910,Approved,PUL,100,100,3,3
5961921077975846140,02/11/21 23:27:49,W/D,1911,EMV,PLS,60,60,3,3
5373019291954705079,02/12/21 00:37:47,W/D,1912,Approved,PUL,80,80,3,3
8935486158562551092,02/12/21 12:38:53,W/D,1913,EMV,PLS,20,20,3,3
7315706900205045665,02/12/21 18:42:56,W/D,1914,EMV,PUL,80,80,3,3
8094140518928116965,02/12/21 19:41:08,INQ,1915,Approved,PUL,0,0,0,0
3198048075106216964,02/12/21 20:16:38,W/D,1916,EMV,PLS,20,20,3,3
4169917570091872334,02/12/21 22:02:26,W/D,1919,INCORREC,NYC,40,0,0,0
4169917570091872334,02/12/21 22:08:24,W/D,1920,DO NOT H,NYC,80,0,0,0
4169917570091872334,02/12/21 22:09:22,W/D,1921,Approved,NYC,40,40,3,3
5373019291954705079,02/13/21 04:28:23,W/D,1922,Approved,PUL,100,100,3,3
5373019291954705079,02/13/21 18:51:11,W/D,1923,Approved,PUL,120,120,3,3
8094140518928116965,02/15/21 01:16:14,INQ,1924,Approved,PUL,0,0,0,0
2440099332166877353,02/15/21 14:39:06,W/D,1925,EMV,PUL,100,100,3,3
675549229448692191,02/15/21 17:33:32,W/D,1926,EMV,MS0,200,200,3,3
1898932234839816177,02/16/21 11:33:19,INQ,1927,Approved,PLS,0,0,0,0
3898682612181285547,02/16/21 14:44:45,W/D,1928,EMV,MS0,20,20,3,3
1898932234839816177,02/16/21 20:46:54,INQ,1929,Approved,PLS,0,0,0,0
2562634305935873448,02/16/21 21:23:06,W/D,1930,UNKNOWN,STR,100,0,0,0
2562634305935873448,02/16/21 21:25:05,W/D,1931,UNKNOWN,STR,100,0,0,0
1909293627516148023,02/17/21 02:17:09,INQ,1932,Approved,SNE,0,0,0,0
1909293627516148023,02/17/21 02:17:42,W/D,1933,EMV,SNE,100,100,3,3
8084481511091754086,02/17/21 05:25:27,W/D,1934,Approved,MS0,200,200,3,3
